month,row,doi,pdf,country,status
August,17,10.1002/alz.70640,Alzheimer s   Dementia - 2025 - Ciampi - Intestinal inflammation induces glymphatic remodeling  priming early.pdf,Italy,ok
August,18,10.1002/alz.70697,Alzheimer s   Dementia - 2025 - Cody - Comparison of amyloid PET acquired through standardized and unstandardized protocols.pdf,United States,ok
August,19,10.1002/alz.70702,Alzheimer s   Dementia - 2025 - Devanarayan - Multimodal prognostic modeling of individual cognitive trajectories to.pdf,United States,ok
August,20,10.1002/alz.70707,Alzheimer s   Dementia - 2025 - Doecke - Combining Lumipulse p‐tau217 and A 42 40 as confirmatory tests for A  positivity.pdf,United States,ok
August,21,10.1002/alz.70627,Alzheimer s   Dementia - 2025 - Dorfsman - Linkage and association of preserved cognitive function in the midwestern Amish.pdf,United States,ok
August,22,10.1002/alz.70726,Alzheimer s   Dementia - 2025 - Edwards - Alzheimer s disease diagnostic progression is associated with cerebrovascular.pdf,United States,ok
August,23,10.1002/alz.70677,Alzheimer s   Dementia - 2025 - Eijansantos - Burden of psychiatric disease inversely correlates with Alzheimer s age at.pdf,United States,ok
August,24,10.1002/alz.70688,Alzheimer s   Dementia - 2025 - Emrani - Carotid and regional arterial stiffness and dementia‐related imaging biomarkers in.pdf,United States,ok
August,25,10.1002/alz.70717,Alzheimer s   Dementia - 2025 - Eratne - Plasma p‐tau217  NfL  GFAP diagnostic performance and biomarker profiles in.pdf,United States,ok
August,26,10.1002/alz.70705,Alzheimer s   Dementia - 2025 - Gallée - Facets of language performance in early‐onset and late‐onset Alzheimer s disease.pdf,United States,ok
August,27,10.1002/alz.70730,Alzheimer s   Dementia - 2025 - Gao - PINK1 deficiency permits the development of Lewy body dementia with coexisting A .pdf,China,ok
August,28,10.1002/alz.70720,Alzheimer s   Dementia - 2025 - Gaynor - Measurement equivalence of the UDS version 2 0 and 3 0 neuropsychological.pdf,United States,ok
August,29,10.1002/alz.70693,Alzheimer s   Dementia - 2025 - Gibson - Co‐pathology in Alzheimer s disease and Lewy body disease and its association with.pdf,United States,ok
August,30,10.1002/alz.70760,Alzheimer s   Dementia - 2025 - Godrich - Genome‐wide association studies of TDP‐43 proteinopathy and hippocampal sclerosis.pdf,United States,ok
August,31,10.1002/alz.70729,Alzheimer s   Dementia - 2025 - Greer - TREM2‐apoE3 interactions and Alzheimer s disease  Molecular and structural insights.pdf,United States,ok
August,32,10.1002/alz.70731,Alzheimer s   Dementia - 2025 - Halloway - Effect modifiers of the MIND diet for cognition in older adults  The MIND diet.pdf,United States,ok
August,33,10.1002/alz.70635,Alzheimer s   Dementia - 2025 - He - Automated bimodal pause analysis for acoustic markers of cognitive decline and.pdf,United States,ok
August,34,10.1002/alz.70699,Alzheimer s   Dementia - 2025 - Hong - MRI markers of cerebrospinal fluid dynamics predict dementia and mediate the impact.pdf,United Kingdom,ok
August,35,10.1002/alz.70735,Alzheimer s   Dementia - 2025 - Ikanga - The association of human apolipoprotein  4 with dementia  cognition  imaging  and.pdf,United States,ok
August,36,10.1002/alz.70642,Alzheimer s   Dementia - 2025 - Kavcic - Cardiometabolic disorders and mild cognitive impairment in White and Black.pdf,United States,ok
August,37,10.1002/alz.70723,Alzheimer s   Dementia - 2025 - Kleiman - The Brain Health Index  Integrating vulnerability  resilience  and cognitive.pdf,United States,ok
August,38,10.1002/alz.70745,Alzheimer s   Dementia - 2025 - Kwapong - Retinal microvascular alterations in Alzheimer s disease  Linking blood plasma.pdf,United Kingdom,ok
August,39,10.1002/alz.70696,Alzheimer s   Dementia - 2025 - Latomme - A scoping review and comprehensive needs assessment for developing an.pdf,Belgium,ok
August,40,10.1002/alz.70665,Alzheimer s   Dementia - 2025 - Le - Treatment modifiers and predictors of risperidone response in dementia  An individual.pdf,United States,ok
August,41,10.1002/alz.70675,Alzheimer s   Dementia - 2025 - Lee - Age‐related amyloid beta dynamics modeled with the generalized additive model for.pdf,United States,ok
August,42,10.1002/alz.70649,Alzheimer s   Dementia - 2025 - Lee - Anticholinergics  executive function  and cognitive behavioral changes in Down.pdf,United States,ok
August,43,10.1002/alz.70680,Alzheimer s   Dementia - 2025 - Liu - Caregivers  perspectives on lecanemab use for Alzheimer s disease  A national survey.pdf,China,ok
August,44,10.1002/alz.70712,Alzheimer s   Dementia - 2025 - Luo - Development and evaluation of image preprocessing pipelines for the Centiloid method.pdf,United States,ok
August,45,10.1002/alz.70740,Alzheimer s   Dementia - 2025 - Markova - Defining the contributions of tau pathology in the amygdala to increasing.pdf,United States,ok
August,46,10.1002/alz.70689,Alzheimer s   Dementia - 2025 - McDade - The relationship of soluble tau species with Alzheimer s disease amyloid plaque.pdf,United Kingdom,ok
August,47,10.1002/alz.70650,Alzheimer s   Dementia - 2025 - McEligot - Associations between comorbid conditions with mild cognitive impairment and.pdf,United States,ok
August,48,10.1002/alz.70668,Alzheimer s   Dementia - 2025 - Miller - Neurodevelopment and neural environment inform Alzheimer s disease age at onset.pdf,United States,ok
August,49,10.1002/alz.70655,Alzheimer s   Dementia - 2025 - Nguyen Ho - Objective physical activity and Alzheimer s disease burden in the.pdf,United States,ok
August,50,10.1002/alz.70638,Alzheimer s   Dementia - 2025 - Nordestgaard - Cholesterol‐lowering drug targets reduce risk of dementia  Mendelian.pdf,United Kingdom,ok
August,51,10.1002/alz.70728,Alzheimer s   Dementia - 2025 - Ouellette - Evaluation of hippocampal DLGAP2 overexpression on cognition  synaptic function.pdf,United States,ok
August,52,10.1002/alz.70713,Alzheimer s   Dementia - 2025 - Palpatzis - Adaptive stress coping is associated with cognitive resilience in at‐risk.pdf,United States,ok
August,53,10.1002/alz.70746,Alzheimer s   Dementia - 2025 - Povala - Amyloid beta and tau are associated with the dual effect of neuroinflammation on.pdf,United States,ok
August,54,10.1002/alz.70698,Alzheimer s   Dementia - 2025 - Powell - Understanding brain donation decisions  Predictors of indecision and change over.pdf,United States,ok
August,55,10.1002/alz.70703,Alzheimer s   Dementia - 2025 - Raia - One‐carbon metabolism modulates miR‐29a DNA methylation crosstalk in Alzheimer s.pdf,Italy,ok
August,56,10.1002/alz.70727,Alzheimer s   Dementia - 2025 - Rädke - Efficacy and cost‐effectiveness of extended nursing roles in dementia care  Results.pdf,Germany,ok
August,57,10.1002/alz.70718,Alzheimer s   Dementia - 2025 - Ryoo - Metabolic and vascular contributions to dementia  Soluble epoxide hydrolase‐derived.pdf,United States,ok
August,58,10.1002/alz.70663,Alzheimer s   Dementia - 2025 - Shen - Process evaluation of a digital health intervention for dementia caregivers .pdf,United States,ok
August,59,10.1002/alz.70678,Alzheimer s   Dementia - 2025 - Shi - Five‐year change in sleep duration and incident Alzheimer s Disease and Related.pdf,United States,ok
August,60,10.1002/alz.70786,Alzheimer s   Dementia - 2025 - Snyder - Integrating a motor domain enhances disease severity scales in an FTD‐ALS spectrum.pdf,United States,ok
August,61,10.1002/alz.70732,Alzheimer s   Dementia - 2025 - Soleimani‐Meigooni - Calibration of multisite raters for prospective visual reads of.pdf,United States,ok
August,62,10.1002/alz.70695,Alzheimer s   Dementia - 2025 - Soltaninejad - White matter hyperintensities precede other biomarkers in GRN frontotemporal.pdf,Canada,ok
August,63,10.1002/alz.70739,Alzheimer s   Dementia - 2025 - Sood - Relationship of antihypertensives with late‐life cognitive decline and.pdf,United States,ok
August,64,10.1002/alz.70758,Alzheimer s   Dementia - 2025 - Soreq - Contactless longitudinal monitoring in the home characterizes aging and Alzheimer s.pdf,United Kingdom,ok
August,65,10.1002/alz.70666,Alzheimer s   Dementia - 2025 - Synnott - Characterizing financial risk from out‐of‐pocket expenditures across dementia.pdf,United States,ok
August,66,10.1002/alz.70715,Alzheimer s   Dementia - 2025 - Thunell - Shifting care patterns  How Medicaid policies shape family and formal care use.pdf,United States,ok
August,67,10.1002/alz.70706,Alzheimer s   Dementia - 2025 - Tong - Association of dietary sodium intake with late‐life cognitive decline and postmortem.pdf,United States,ok
August,68,10.1002/alz.70658,Alzheimer s   Dementia - 2025 - Townsend - Estimating the preclinical Alzheimer s disease course with multimodal data.pdf,United States,ok
August,69,10.1002/alz.70716,Alzheimer s   Dementia - 2025 - Tsang - Stroke heart syndrome and risk of incident dementia among patients with first‐ever.pdf,United Kingdom,ok
August,70,10.1002/alz.70674,Alzheimer s   Dementia - 2025 - Vitali - Carotid endarterectomy mitigates Alzheimer s disease and non Alzheimer s disease.pdf,United States,ok
August,71,10.1002/alz.70738,Alzheimer s   Dementia - 2025 - Vromen - Cerebrospinal fluid proteomic associations of APOE genotypes reveal distinct.pdf,Netherlands,ok
August,72,10.1002/alz.70643,Alzheimer s   Dementia - 2025 - Wang - Clinical progression on CDR‐SB   Progression‐free time at each 0 5 unit level in.pdf,United States,ok
August,73,10.1002/alz.70664,Alzheimer s   Dementia - 2025 - Wang - Engaging Chinese and Korean American communities in dementia research  A journey of.pdf,United States,ok
August,74,10.1002/alz.70711,Alzheimer s   Dementia - 2025 - Weltings - Everyday functioning in young onset dementia  differences between diagnostic.pdf,United States,ok
August,75,10.1002/alz.70714,Alzheimer s   Dementia - 2025 - Williams - Dementia prevalence in the Wisconsin Longitudinal Study.pdf,United States,ok
August,76,10.1002/alz.70662,Alzheimer s   Dementia - 2025 - Yaari - Donanemab in preclinical Alzheimer s disease  Screening and baseline data from.pdf,United States,ok
August,77,10.1002/alz.70634,Alzheimer s   Dementia - 2025 - Zeighami - Sex differences in vulnerability to tau pathology  Impact on cognitive decline.pdf,Canada,ok
August,78,10.1002/alz.70683,Alzheimer s   Dementia - 2025 - Zhang - Compression of cognitive decline and cognitive resilience in extreme longevity.pdf,United States,ok
August,79,10.1002/alz.70639,Alzheimer s   Dementia - 2025 - Zhang - Real‐world observations of GLP‐1 receptor agonists and SGLT‐2 inhibitors as.pdf,United States,ok
August,80,10.1002/alz.70641,Alzheimer s   Dementia - 2025 - Zhu - Employment  volunteering  and health‐related resource use in pre‐symptomatic AD .pdf,United States,ok
September,2,10.1002/alz.70754,Alzheimer s   Dementia - 2025 - Abughofah - The Cognitive Change Index in the Alzheimer s Disease Research Center setting .pdf,United States,ok
September,3,10.1002/alz.70846,Alzheimer s   Dementia - 2025 - Acevedo‐Fontánez - Skeletal muscle adiposity and cognitive decline in a biracial cohort .pdf,United States,ok
September,4,10.1002/alz.70818,Alzheimer s   Dementia - 2025 - Almeida - Ginseng extract improves synaptic resiliency  A key factor for healthy cognitive.pdf,United States,ok
September,5,10.1002/alz.70791,Alzheimer s   Dementia - 2025 - Al‐Amin - Apolipoprotein  4 exacerbates white matter impairment in a mouse model of A .pdf,United States,ok
September,6,10.1002/alz.70826,Alzheimer s   Dementia - 2025 - Andrews - The role of genomic‐informed risk assessments in predicting dementia outcomes.pdf,United States,ok
September,7,10.1002/alz.70802,Alzheimer s   Dementia - 2025 - Bachmann - Predicting cognitive decline with amyloid‐PET  plasma p‐tau217  A 42 40  and.pdf,United States,ok
September,8,10.1002/alz.70830,Alzheimer s   Dementia - 2025 - Bangs - Proteomic subtyping of Alzheimer s disease CSF links blood brain barrier.pdf,United States,ok
September,9,10.1002/alz.70748,Alzheimer s   Dementia - 2025 - Barber - Modeling presynaptic inhibition by the amyloid precursor protein demonstrates one.pdf,United States,ok
September,10,10.1002/alz.70772,Alzheimer s   Dementia - 2025 - Bedford - Alzheimer s disease associated PLCG2 variants alter microglial state and function.pdf,United States,ok
September,11,10.1002/alz.70829,Alzheimer s   Dementia - 2025 - Bhembre - Direct evidence for dendritic spine compensation and regeneration in Alzheimer s.pdf,,country_not_found
September,12,10.1002/alz.70783,Alzheimer s   Dementia - 2025 - Biel - A systematic comparison of ATN biomarkers for monitoring longitudinal cognitive.pdf,United Kingdom,ok
September,13,10.1002/alz.70821,Alzheimer s   Dementia - 2025 - Buchanan - Differential impact of manganese on glutamate clearance  electroencephalography .pdf,United States,ok
September,14,10.1002/alz.70792,Alzheimer s   Dementia - 2025 - Chan - Gamma sensory stimulation in mild Alzheimer s dementia  An open‐label extension.pdf,United States,ok
September,15,10.1002/alz.70813,Alzheimer s   Dementia - 2025 - Chaunsali - Degradation of perineuronal nets in hippocampal CA2 explains the loss of social.pdf,United States,ok
September,16,10.1002/alz.70750,Alzheimer s   Dementia - 2025 - Chen - Lecanemab treatment for Alzheimer s Disease of varying severities and associated.pdf,China,ok
September,17,10.1002/alz.70790,Alzheimer s   Dementia - 2025 - Chong Chie - Neurometabolic and vascular dysfunction as an early diagnostic for Alzheimer s.pdf,United States,ok
September,18,10.1002/alz.70771,Alzheimer s   Dementia - 2025 - Coulborn - Combining plasma neurofilament light chain and frontotemporal atrophy improves.pdf,United States,ok
September,19,10.1002/alz.70922,Alzheimer s   Dementia - 2025 - Dacey - Alzheimer s disease multi‐ancestry genome‐wide interaction and stratified study.pdf,United States,ok
September,20,10.1002/alz.70799,Alzheimer s   Dementia - 2025 - Dass - Examination of metabolic syndrome in Down syndrome and association with dementia.pdf,United States,ok
September,21,10.1002/alz.70749,Alzheimer s   Dementia - 2025 - David - Catecholaminergic nucleus integrity and Alzheimer s pathology  symptoms  and.pdf,United Kingdom,ok
September,22,10.1002/alz.70766,Alzheimer s   Dementia - 2025 - Dempsey - Validation of a MIND diet screener in older adults.pdf,United States,ok
September,23,10.1002/alz.70798,Alzheimer s   Dementia - 2025 - Diaz - Neurocognitive disorders  depression  and associated factors in younger and older.pdf,United States,ok
September,24,10.1002/alz.70793,Alzheimer s   Dementia - 2025 - Doecke - Multivariate models using NULISAseq and plasma p‐tau217 for staging Alzheimer s.pdf,Australia,ok
September,25,10.1002/alz.70785,Alzheimer s   Dementia - 2025 - Dong - Harmful impact of blood lead on the prevalence of Alzheimer s disease among.pdf,China,ok
September,26,10.1002/alz.70831,Alzheimer s   Dementia - 2025 - Du - Tau mediates the impact of amyloid and vascular disease burden on the trajectory of.pdf,United States,ok
September,27,10.1002/alz.14351,Alzheimer s   Dementia - 2025 - Elasfar - Identifying gait differences between Alzheimer s disease and dementia with Lewy.pdf,United States,ok
September,28,10.1002/alz.70810,Alzheimer s   Dementia - 2025 - George - The Neighborhoods Study  Examining the social exposome in Alzheimer s disease and.pdf,United States,ok
September,29,10.1002/alz.70794,Alzheimer s   Dementia - 2025 - Goodheart - Towards optimizing the diagnosis of Lewy body dementia  Lessons from the NACC.pdf,United States,ok
September,30,10.1002/alz.70782,Alzheimer s   Dementia - 2025 - Goodwin - Classification of AD and bvFTD using neuropsychological and neuropsychiatric.pdf,United States,ok
September,31,10.1002/alz.70059,Alzheimer s   Dementia - 2025 - Hayes - The impact of arteriolosclerosis on cognitive impairment in decedents without.pdf,United States,ok
September,32,10.1002/alz.70833,Alzheimer s   Dementia - 2025 - Heffernan - Association between low‐frequency oscillations in blood pressure variability.pdf,United States,ok
September,33,10.1002/alz.70770,Alzheimer s   Dementia - 2025 - Heikal - The Egyptian Dementia Network  EDN   Baseline characteristics from the first.pdf,American Samoa,ok
September,34,10.1002/alz.70844,Alzheimer s   Dementia - 2025 - Hosseinkhani - Plasma and feces multiomics unveil cognition‐associated perturbations of.pdf,Netherlands,ok
September,35,10.1002/alz.70825,Alzheimer s   Dementia - 2025 - Intzandt - Exploring sex‐specific risk factors in cognitive decline  Insights into.pdf,United States,ok
September,36,10.1002/alz.70765,Alzheimer s   Dementia - 2025 - Jacobs - Body mass index and blood volume influence plasma biomarkers and positron emission.pdf,United States,ok
September,37,10.1002/alz.70837,Alzheimer s   Dementia - 2025 - Kang - APOE4 modulates the association between DTI‐ALPS index and Alzheimer s pathologies.pdf,United Kingdom,ok
September,38,10.1002/alz.14489,Alzheimer s   Dementia - 2025 - Katsumi - Dissociable spatial topography of cortical atrophy in early‐onset and late‐onset.pdf,United States,ok
September,39,10.1002/alz.70894,Alzheimer s   Dementia - 2025 - Kim - Cerebrospinal fluid proteins in relation to longitudinal cognitive trajectories.pdf,United States,ok
September,40,10.1002/alz.70815,Alzheimer s   Dementia - 2025 - Kim - Using memory recall response time on digital cognitive testing to detect subtle.pdf,United States,ok
September,41,10.1002/alz.70784,Alzheimer s   Dementia - 2025 - Kosa - Differential effects of age and sex on tau pathology propagation in the htau mouse.pdf,Belgium,ok
September,42,10.1002/alz.70877,Alzheimer s   Dementia - 2025 - Kuehn - Fecal short‐chain fatty acids vary by sex and amyloid status.pdf,United States,ok
September,43,10.1002/alz.14307,Alzheimer s   Dementia - 2025 - Kuhn - SCD‐plus features and AD biomarkers in cognitively unimpaired samples  A.pdf,United States,ok
September,44,10.1002/alz.70805,Alzheimer s   Dementia - 2025 - Lanskey - Alzheimer s disease and its progression reduce pyramidal cell gain and.pdf,United States,ok
September,45,10.1002/alz.70832,Alzheimer s   Dementia - 2025 - Lee - Bridging the gap  addressing NACC s evolving cognition batteries across UDS versions.pdf,United States,ok
September,46,10.1002/alz.70900,Alzheimer s   Dementia - 2025 - Lee - Longitudinal plasma proteomics  relation to incident Alzheimer s disease dementia and.pdf,United States,ok
September,47,10.1002/alz.70824,Alzheimer s   Dementia - 2025 - Li - Biological and social reproductive factors and late‐life cognitive function in.pdf,China,ok
September,48,10.1002/alz.70803,Alzheimer s   Dementia - 2025 - Li - Entwined processes in Alzheimer s disease  Brain cellular senescence and Alzheimer s.pdf,Taiwan,ok
September,49,10.1002/alz.70779,Alzheimer s   Dementia - 2025 - Li - GRPa‐PRS  A risk stratification method to identify genetically‐regulated pathways in.pdf,United States,ok
September,50,10.1002/alz.70762,Alzheimer s   Dementia - 2025 - Lorenzini - Cortical thickness subtypes in cognitively unimpaired individuals  Differential.pdf,United Kingdom,ok
September,51,10.1002/alz.70756,Alzheimer s   Dementia - 2025 - Low - Neighborhood deprivation and midlife cognition  Evidence of a modifiable vascular.pdf,United States,ok
September,52,10.1002/alz.70797,Alzheimer s   Dementia - 2025 - Manuilova - Elecsys CSF AD immunoassays  Sample stability for a new pre‐analytical protocol.pdf,Taiwan,ok
September,53,10.1002/alz.70840,Alzheimer s   Dementia - 2025 - Masserini - Therapeutic strategies in vascular cognitive impairment  A systematic review.pdf,Netherlands,ok
September,54,10.1002/alz.70768,Alzheimer s   Dementia - 2025 - Misiura - Not just the medial temporal lobe  Precuneus and posterior cingulate volumes.pdf,United States,ok
September,55,10.1002/alz.70773,Alzheimer s   Dementia - 2025 - Naftali - Impact of cerebral small vessel disease on cognitive outcomes in early age at.pdf,Israel,ok
September,56,10.1002/alz.70834,Alzheimer s   Dementia - 2025 - Namdul - Community‐based participatory research on Alzheimer s disease and related.pdf,United States,ok
September,57,10.1002/alz.70834,Alzheimer s   Dementia - 2025 - Namdul - Community‐based participatory research on Alzheimer s disease and related.pdf,United States,ok
September,58,10.1002/alz.70880,Alzheimer s   Dementia - 2025 - Oomens - The Consortium for Clarity in ADRD Research Through Imaging  CLARiTI   Overview of.pdf,United States,ok
September,59,10.1002/alz.70769,Alzheimer s   Dementia - 2025 - Osei - Diagnostic potential of near‐infrared spectroscopy in mild cognitive impairment and.pdf,Ghana,ok
September,60,10.1002/alz.70776,Alzheimer s   Dementia - 2025 - Pascual‐Lucas - Safety  tolerability  immunogenicity  and efficacy of ABvac40 active.pdf,Spain,ok
September,61,10.1002/alz.70892,Alzheimer s   Dementia - 2025 - Pavlik - Cognitive reserve predicts baseline tau burden in the U S  POINTER trial imaging.pdf,United States,ok
September,62,10.1002/alz.70761,Alzheimer s   Dementia - 2025 - Pedersen - Variability of longitudinal sleep monitoring in amyloid‐negative and.pdf,United States,ok
September,63,10.1002/alz.70820,Alzheimer s   Dementia - 2025 - Rizvi - Does education promote resilience and brain health in those with exceptional.pdf,United States,ok
September,64,10.1002/alz.70764,Alzheimer s   Dementia - 2025 - Rotblatt - Impact of regional white matter hyperintensity patterns on cognitive.pdf,United States,ok
September,65,10.1002/alz.70842,Alzheimer s   Dementia - 2025 - Sachs - Multi‐site video‐based assessment with the NACC UDS‐Version 3 battery  Design and.pdf,United States,ok
September,66,10.1002/alz.70800,Alzheimer s   Dementia - 2025 - Santiago‐Mejias - Addressing language challenges in bilingual neuropsychological.pdf,United States,ok
September,67,10.1002/alz.70755,Alzheimer s   Dementia - 2025 - Sezgin - Recommendations for the development and use of technology to support people living.pdf,Ireland,ok
September,68,10.1002/alz.70822,Alzheimer s   Dementia - 2025 - Sugimoto - Efficacy of a multidomain intervention in older adults with vascular risks  The.pdf,Japan,ok
September,69,10.1002/alz.70866,Alzheimer s   Dementia - 2025 - Tanley - Subclinical vascular burden in relation to cognitive decline and impairment  The.pdf,United States,ok
September,70,10.1002/alz.70886,Alzheimer s   Dementia - 2025 - Venkatesh - Integrative multi‐omics approaches identify molecular pathways and improve.pdf,United States,ok
September,71,10.1002/alz.70752,Alzheimer s   Dementia - 2025 - Verberk - Evidence‐based standardized sample handling protocol for accurate blood‐based.pdf,Taiwan,ok
September,72,10.1002/alz.70812,Alzheimer s   Dementia - 2025 - Wisch - Comparison of amyloid chronicity and EYO in autosomal dominant Alzheimer s disease.pdf,United States,ok
September,73,10.1002/alz.70788,Alzheimer s   Dementia - 2025 - Woo - Plasma p‐tau217 and A 42 40 as markers of A  pathology in the Lewy body continuum.pdf,United States,ok
September,74,10.1002/alz.70747,Alzheimer s   Dementia - 2025 - Xiao - Effects of a virtual iSupport Program on carers and people with dementia.pdf,Australia,ok
September,75,10.1002/alz.70795,Alzheimer s   Dementia - 2025 - Ye - APOE  4 linked effects on clinical features and neuropathology in dementia with Lewy.pdf,United States,ok
September,76,10.1002/alz.70839,Alzheimer s   Dementia - 2025 - Yu - Mitochondrial haplogroups  but not heteroplasmy  are associated with midlife cognitive.pdf,United States,ok
October,2,10.1002/alz.14410,Alzheimer s   Dementia - 2024 - Avila‐Rieger - Early life exposure to structural sexism and late‐life memory trajectories.pdf,United States,ok
October,3,10.1002/alz.14411,Alzheimer s   Dementia - 2024 - Devanarayan - Plasma pTau217 ratio predicts continuous regional brain tau accumulation in.pdf,United States,ok
October,4,10.1002/alz.14408,Alzheimer s   Dementia - 2024 - Kern - White matter free water mediates the associations between placental growth factor .pdf,United States,ok
October,5,10.1002/alz.14406,Alzheimer s   Dementia - 2024 - Rea Reyes - Visual read of  F‐18 florquinitau PET that includes and extends beyond the.pdf,United States,ok
October,6,10.1002/alz.14409,Alzheimer s   Dementia - 2024 - Scarpa - Post mortem validation and mechanistic study of UCB‐J in progressive supranuclear.pdf,United States,ok
October,7,10.1002/alz.14416,Alzheimer s   Dementia - 2024 - Yi - Tau pathway‐based gene analysis on PET identifies CLU and FYN in a Korean cohort.pdf,United States,ok
October,8,10.1002/alz.70870,Alzheimer s   Dementia - 2025 - Arnold - Stratifying dementia risk factors  A prediction model and hypothesis‐driven.pdf,Brazil,ok
October,9,10.1002/alz.70903,Alzheimer s   Dementia - 2025 - Azevedo - Motoric cognitive risk syndrome  prevalence and associated sociodemographic and.pdf,United States,ok
October,10,10.1002/alz.70899,Alzheimer s   Dementia - 2025 - Baek - The influence of depression onset timing after gastrointestinal diseases on dementia.pdf,"Korea, Republic of",ok
October,11,10.1002/alz.70916,Alzheimer s   Dementia - 2025 - Balogun - Cross‐cohort validation and cutpoint estimation of the Janssen plasma p‐tau217 .pdf,United States,ok
October,12,10.1002/alz.70980,Alzheimer s   Dementia - 2025 - Barahona‐López - Personalized prevention of neurodegenerative diseases  scoping review and.pdf,United Kingdom,ok
October,13,10.1002/alz.14414,Alzheimer s   Dementia - 2025 - Bittner - Biomarker treatment effects in two phase 3 trials of gantenerumab.pdf,United States,ok
October,14,10.1002/alz.70897,Alzheimer s   Dementia - 2025 - Bolton - Increased neuroplastic activity in the pathogenesis of Alzheimer s disease.pdf,United States,ok
October,15,10.1002/alz.14403,Alzheimer s   Dementia - 2025 - Buchholz - The tau isoform 1N4R confers vulnerability of MAPT knockout human iPSC‐derived.pdf,United Kingdom,ok
October,16,10.1002/alz.14415,Alzheimer s   Dementia - 2025 - Cacciaglia - Soluble A  pathology predicts neurodegeneration and cognitive decline.pdf,Denmark,ok
October,17,10.1002/alz.14400,Alzheimer s   Dementia - 2025 - Cai - Educational attainment  A   tau  and structural brain reserve in Alzheimer s disease.pdf,China,ok
October,18,10.1002/alz.70889,Alzheimer s   Dementia - 2025 - Chan - Comparable performance of the NACC Uniform Data Set version 3 neuropsychological.pdf,United States,ok
October,19,10.1002/alz.14391,Alzheimer s   Dementia - 2025 - Chen - Challenges in multimorbidity and cognitive function studies  A call for rigorous.pdf,,country_not_found
October,20,10.1002/alz.70896,Alzheimer s   Dementia - 2025 - Chen - Genetic variation in the Nr1d1 transcription factor binding site shapes.pdf,United States,ok
October,21,10.1002/alz.70895,Alzheimer s   Dementia - 2025 - Chen - Repetitive transcranial magnetic stimulation‐driven modulation of unbiased.pdf,United States,ok
October,22,10.1002/alz.70930,Alzheimer s   Dementia - 2025 - Coburn - Human microglia differentially respond to  ‐amyloid  tau  and combined Alzheimer s.pdf,United States,ok
October,23,10.1002/alz.70890,Alzheimer s   Dementia - 2025 - Crowley - Development of a core outcome set for clinical trials of interventions to improve.pdf,United Kingdom,ok
October,24,10.1002/alz.70979,Alzheimer s   Dementia - 2025 - Custodio - Functional capacity in Peruvian people with Alzheimer s disease and.pdf,United States,ok
October,25,10.1002/alz.70931,Alzheimer s   Dementia - 2025 - Daniilidou - Enhancing diagnostic precision in Alzheimer s disease  Impact of comorbidities.pdf,United States,ok
October,26,10.1002/alz.70881,Alzheimer s   Dementia - 2025 - Devanarayan - Combining CSF MTBR‐tau243 and plasma pTau217 ratio enhances the prediction of.pdf,United States,ok
October,27,10.1002/alz.70960,Alzheimer s   Dementia - 2025 - Dori - Thyroid function and cognitive health  rethinking the relationship between .pdf,Canada,ok
October,28,10.1002/alz.70905,Alzheimer s   Dementia - 2025 - Dyck - Long‐term safety and efficacy of lecanemab in early Alzheimer s disease  Results.pdf,United States,ok
October,29,10.1002/alz.70910,Alzheimer s   Dementia - 2025 - Edwards - Interactive effects of blood brain barrier breakdown and Alzheimer s disease.pdf,United States,ok
October,30,10.1002/alz.70898,Alzheimer s   Dementia - 2025 - Eissman - Genetic regulation of the metabolome differs by sex  Alzheimer s disease stage .pdf,United States,ok
October,31,10.1002/alz.70869,Alzheimer s   Dementia - 2025 - Erani - Neuropsychiatric symptom phenotypes for early detection of risk in older adults.pdf,United States,ok
October,32,10.1002/alz.70948,Alzheimer s   Dementia - 2025 - Ghanbarian - Prognostic value of plasma glial fibrillary acidic protein in cognitively.pdf,United States,ok
October,33,10.1002/alz.14429,Alzheimer s   Dementia - 2025 - Gomez - Plasma proteomic characterization of motoric cognitive risk and mild cognitive.pdf,United States,ok
October,34,10.1002/alz.70977,Alzheimer s   Dementia - 2025 - Goniotaki - Proteomic analysis links truncated tau to lysosome motility  autophagy  and.pdf,United Kingdom,ok
October,35,10.1002/alz.14367,Alzheimer s   Dementia - 2025 - Griswold - Generalizability of tau and amyloid plasma biomarkers in Alzheimer s disease.pdf,United States,ok
October,36,10.1002/alz.70953,Alzheimer s   Dementia - 2025 - Guglielmo - Chemogenetic manipulation of learning‐tagged neurons is sufficient to rescue.pdf,Netherlands,ok
October,37,10.1002/alz.70954,Alzheimer s   Dementia - 2025 - Havenon - Unraveling disparities in county‐level dementia diagnosis prevalence across the.pdf,United States,ok
October,38,10.1002/alz.70950,Alzheimer s   Dementia - 2025 - Hou - Cumulative and variable depression symptom exposure and incident dementia  Panel data.pdf,United Kingdom,ok
October,39,10.1002/alz.70879,Alzheimer s   Dementia - 2025 - Hovde - Inhibition of Acyl‐CoenzymeA  Cholesterol Acyltransferase 1 promotes shedding of.pdf,United States,ok
October,40,10.1002/alz.70952,Alzheimer s   Dementia - 2025 - Humblet‐Baron - A systems immunology analysis of Alzheimer s disease reveals an age‐ and.pdf,United Kingdom,ok
October,41,10.1002/alz.70907,Alzheimer s   Dementia - 2025 - Hyman - Mesoscopic vascular alterations in Alzheimer s disease.pdf,United States,ok
