doi,title,year,published_online,volume,issue,page,type,n_authors,first_author,last_author,url,abstract_available,access_status
10.1002/alz70856_102417,Gyral‐Sulcal Net: A Novel Brain Network Representation for Mild Cognitive Impairment Classification,2025,2025-12-25,21,S2,,journal-article,7,Yanjun Lyu,Lu Zhang,https://doi.org/10.1002/alz70856_102417,yes,open/full
10.1002/alz70856_102653,Plasma Levels of Kynurenines and B‐vitamins across Diagnostic Phases of Dementia and in Healthy Controls,2025,2025-12-25,21,S2,,journal-article,14,Lieke Bakker,Inez H.G.B. Ramakers,https://doi.org/10.1002/alz70856_102653,yes,open/full
10.1002/alz70856_102434,"Correlations between retinal thickness, brain and blood biomarkers in preclinical Alzheimer's disease: pilot",2025,2025-12-25,21,S2,,journal-article,6,Isaiah‐Lorenzo De Guia,Ralph N Martins,https://doi.org/10.1002/alz70856_102434,yes,open/full
10.1002/alz70856_103172,Neuroanatomical predictors of tDCS current distribution in cognitively healthy older adults,2025,2025-12-26,21,S2,,journal-article,13,Tyler Ann Busch,Aprinda Indahlastari,https://doi.org/10.1002/alz70856_103172,yes,open/full
10.1002/alz70856_102950,"Accelerated rate of plasma
                    <i>p</i>
                    ‐Tau217 progression in amyloid‐β APOE ɛ4 carriers",2025,2025-12-25,21,S2,,journal-article,27,Marina P Gonçalves,,https://doi.org/10.1002/alz70856_102950,yes,open/full
10.1002/alz70856_102823,Multicenter Untargeted Metabolomics Study of Dementia: Investigating Potential Biomarkers and Pathways,2025,2025-12-24,21,S2,,journal-article,2,Mai Othman,Mohamed Salama,https://doi.org/10.1002/alz70856_102823,yes,open/full
10.1002/alz70856_101180,Flortaucipir patterns in preclinical Alzheimer's disease: an evaluation of TRAILBLAZER‐ALZ 3 baseline data,2025,2025-12-25,21,S2,,journal-article,6,Vikas Kotari,Sergey Shcherbinin,https://doi.org/10.1002/alz70856_101180,yes,open/full
10.1002/alz70856_101201,Alzheimer disease blood biomarkers and cognition in midlife,2025,2025-12-25,21,S2,,journal-article,7,Xiaqing Jiang,Kristine Yaffe,https://doi.org/10.1002/alz70856_101201,yes,open/full
10.1002/alz70859_102447,"<i>Lactobacillus plantarum</i>
                    and Its Postbiotics Reverse Behavioral Deficits in a Fruit Fly Model of Alzheimer's Disease",2025,2025-12-25,21,S5,,journal-article,6,Yousef Addassi,Patricia Jumbo‐Lucioni,https://doi.org/10.1002/alz70859_102447,yes,open/full
10.1002/alz70856_105935,Tau‐PET and plasma GFAP association in cognitively unimpaired Aβ‐PET negative individuals,2025,2026-01-07,21,S2,,journal-article,26,Pampa Saha,Tharick A Pascoal,https://doi.org/10.1002/alz70856_105935,yes,open/full
10.1002/alz70856_106708,Automated and semi‐automated methods in quantitative and qualitative evaluation of the hippocampus,2025,2026-01-08,21,S2,,journal-article,13,Bruna Bressan Valentini,Wyllians Vendramini Borelli,https://doi.org/10.1002/alz70856_106708,yes,open/full
10.1002/alz.70973,Structural similarity networks reveal brain vulnerability in dementia,2025,2025-12-26,21,12,,journal-article,10,Marcella Montagnese,Richard A. I. Bethlehem,https://doi.org/10.1002/alz.70973,yes,open/full
10.1002/alz70856_099412,"Associations Between Brain Microstructure, Cognition and Socioeconomic Factors in a Diverse Cohort : the LASI‐DAD Study",2025,2025-12-25,21,S2,,journal-article,7,Yingxu Liu,Leon M. Aksman,https://doi.org/10.1002/alz70856_099412,yes,open/full
10.1002/alz70856_102028,Linking retinal amyloid imaging to cognition and hippocampal integrity – a retrospective cohort analysis,2025,2025-12-25,21,S2,,journal-article,11,Mitzi M. Gonzales,Maya Koronyo‐Hamaoui,https://doi.org/10.1002/alz70856_102028,yes,open/full
10.1002/alz70856_099434,A 6‐month moderate aerobic walking program strengthens circadian rhythms in community‐dwelling older adults: The LEARNit trial,2025,2025-12-24,21,S2,,journal-article,8,Joanna L Eckhardt,Judy Pa,https://doi.org/10.1002/alz70856_099434,yes,open/full
10.1002/alz70856_100164,"Detecting and monitoring longitudinal pathological and clinical changes of Alzheimer's disease using plasma
                    <i>p</i>
                    ‐Tau217",2025,2025-12-24,21,S2,,journal-article,3,Guoyu Lan,Tengfei Guo,https://doi.org/10.1002/alz70856_100164,yes,open/full
10.1002/alz70856_099207,"Characterisation of plasma phosphorylated Tau181 in a middle‐aged birth cohort: Associations with cognitive decline, brain structural integrity, and accelerated ageing",2025,2025-12-24,21,S2,,journal-article,23,Ashleigh Barrett‐Young,Reremoana Theodore,https://doi.org/10.1002/alz70856_099207,yes,open/full
10.1002/alz70856_101081,Slow wave sleep as a biomarker and therapeutic target for Alzheimer's disease,2025,2025-12-24,21,S2,,journal-article,2,Brianne A Kent,Mayuko Arai,https://doi.org/10.1002/alz70856_101081,yes,open/full
10.1002/alz70857_103582,Assessment of Clinical Factors that Predict Response to Nabilone for Agitation in Alzheimer's Disease: A Post Hoc Analysis of a Randomized Control Trial,2025,2025-12-25,21,S3,,journal-article,10,Oriel J Feldman,Krista L Lanctôt,https://doi.org/10.1002/alz70857_103582,yes,open/full
10.1002/alz70856_104560,Detection of Cognitive Impairment Using Bidirectional Long Short‐Term Memory and Speech‐Derived Digital Biomarkers in Native English Speakers,2025,2025-12-24,21,S2,,journal-article,9,Pooyan Mobtahej,Seyed Ahmad Sajjadi,https://doi.org/10.1002/alz70856_104560,yes,open/full
10.1002/alz70856_103689,"A proposed machine learning architecture for the subtyping, diagnosis, and characterization of Frontaltemporal Dementia (FTD)",2025,2025-12-26,21,S2,,journal-article,5,Ethan Wong,Timothy Rittman,https://doi.org/10.1002/alz70856_103689,yes,open/full
10.1002/alz70856_103368,Blood‐Based Clinical Markers for Early Dementia Detection: Insights from AD‐DETECT‐Cohort,2025,2025-12-25,21,S2,,journal-article,17,Benard O Aliwa,Chinedu T Udeh‐Momoh,https://doi.org/10.1002/alz70856_103368,yes,open/full
10.1002/alz70857_098509,Global eye movement similarity as a neuropsychological marker of mild cognitive impairment in older adults in a visuospatial memory task,2025,2025-12-24,21,S3,,journal-article,3,Zhan Wang,Jing Yu,https://doi.org/10.1002/alz70857_098509,yes,open/full
10.1002/alz70857_106063,Comparing Traditional and Digital Cognitive Assessments in an Online Dementia Risk Reduction Program: Results from the CAN‐THUMBS‐UP Brain Health Support Program,2025,2025-12-25,21,S3,,journal-article,10,Paul W.H. Brewster,,https://doi.org/10.1002/alz70857_106063,yes,open/full
10.1002/alz70857_105081,Binding deficits observed during short‐term memory tasks and advanced functions of everyday life might be signalling risk of abnormal ageing variants,2025,2025-12-25,21,S3,,journal-article,5,Joe Butler,,https://doi.org/10.1002/alz70857_105081,yes,open/full
10.1002/alz70858_104502,Asian Americans &amp; Racism: Individual and Structural Experiences (ARISE) pilot study: Feasibility of harmonizing data collection and blood collection for linguistically and culturally diverse Asian Americans for Alzheimer's Disease research,2025,2025-12-25,21,S4,,journal-article,19,Annie Ching,,https://doi.org/10.1002/alz70858_104502,yes,open/full
10.1002/alz70857_101480,Impulse dyscontrol as the leading mild behavioral impairment domain among Chinese dementia‐free older adults,2025,2025-12-25,21,S3,,journal-article,5,Yingqi Liao,Xin Xu,https://doi.org/10.1002/alz70857_101480,yes,open/full
10.1002/alz70858_097944,Initial Validation of the QUALity of Interactions Inventory (QUALII): Findings from the Expert Panel Survey,2025,2025-12-24,21,S4,,journal-article,4,Anju Paudel,Laura Elizabeth Pirkle Howd,https://doi.org/10.1002/alz70858_097944,yes,open/full
10.1002/alz70859_105817,Recruiting individuals from disadvantaged neighborhoods into a local recruitment registry,2025,2025-12-25,21,S5,,journal-article,6,Megan G Witbracht,Josh D Grill,https://doi.org/10.1002/alz70859_105817,yes,open/full
10.1002/alz70857_106715,Cognitive reserve and memory markers in the dementia continuum,2025,2025-12-25,21,S3,,journal-article,5,Mario A A Parra,Andrea Slachevsky,https://doi.org/10.1002/alz70857_106715,yes,open/full
10.1002/alz70858_097581,African American adolescents' experiences providing care for a family member with dementia,2025,2025-12-24,21,S4,,journal-article,4,Bashir Easter,Fayron Epps,https://doi.org/10.1002/alz70858_097581,yes,open/full
10.1002/alz70858_103813,"Implementation of cognitive assessment and follow‐ups in people complaining of cognitive problems over the age of 50, in community pharmacies by using the Neurocognitive Frailty Index: A pilot study",2025,2025-12-25,21,S4,,journal-article,3,Sarah Pakzad,Daniel Saucier,https://doi.org/10.1002/alz70858_103813,yes,open/full
10.1002/alz70857_101375,Understanding Early Neuropsychiatric Symptoms in Alzheimer's Disease Using REDGESAM: A Study Focused on Depression and Anxiety,2025,2025-12-24,21,S3,,journal-article,3,Carlos Orellana,Jorge Ochoa,https://doi.org/10.1002/alz70857_101375,yes,open/full
10.1002/alz70858_101880,Enhancing Diagnostic Accuracy in Healthcare Through AI‐Powered Medical Image Analysis,2025,2025-12-24,21,S4,,journal-article,1,Deborah Koech,Deborah Koech,https://doi.org/10.1002/alz70858_101880,yes,open/full
10.1002/alz70857_107053,A novel metric of self and informant reported cognitive complaints in subjective cognitive decline and mild cognitive impairment,2025,2025-12-25,21,S3,,journal-article,4,Kristoffer Romero,Renée K Biss,https://doi.org/10.1002/alz70857_107053,yes,open/full
10.1002/alz70858_099028,Evidence‐based Protocols for reducing the probability of Alzheimer's Desease in older adults: Correlational insights in Chilean Study,2025,2025-12-24,21,S4,,journal-article,7,Christine Gierke,Gonzalo Farías,https://doi.org/10.1002/alz70858_099028,yes,open/full
10.1002/alz70858_102082,Exploring the Optimal Clinical Cutoff for the IGT‐AD Distress Subscale Adapted for AD Biomarker Results Disclosure,2025,2025-12-25,21,S4,,journal-article,4,Dianxu Ren,Jennifer H Lingler,https://doi.org/10.1002/alz70858_102082,yes,open/full
10.1002/alz70858_099759,Community‐based dementia care models in India: A scoping review,2025,2025-12-25,21,S4,,journal-article,2,Vishnu Mangalamchery,Nalakath A. Uvais,https://doi.org/10.1002/alz70858_099759,yes,open/full
10.1002/alz70858_107733,Enhancing Elderly Engagement: A Comprehensive Study on the Positive Impact of Robot‐Assisted Activities in Nursing Homes,2025,2025-12-25,21,S4,,journal-article,1,Arshia A Khan,Arshia A Khan,https://doi.org/10.1002/alz70858_107733,yes,open/full
10.1002/alz.70858,Issue Information,2025,2025-12-23,21,S4,,journal-article,0,,,https://doi.org/10.1002/alz.70858,no,open/full
10.1002/alz70857_101939,Communication of prognosis to patient with PSP and family,2025,2025-12-25,21,S3,,journal-article,7,Juan‐Camilo Vargas‐González,Blas Couto,https://doi.org/10.1002/alz70857_101939,yes,open/full
10.1002/alz70858_097518,Acute Effect of Caffeine on Cerebral Activity in Older Individuals with and without Alzheimer's Disease using Event‐Related Spectral Perturbation,2025,2025-12-24,21,S4,,journal-article,9,Britman Salcedo Pumaccola,Francisco J. Fraga,https://doi.org/10.1002/alz70858_097518,yes,open/full
10.1002/alz70857_097686,Cognitive reserve as a moderator of the association between hippocampal volume and entorhinal thickness and later‐life behavioral symptoms,2025,2025-12-24,21,S3,,journal-article,4,Gurshaan Sidhu,Zahinoor Ismail,https://doi.org/10.1002/alz70857_097686,yes,open/full
10.1002/alz70859_106552,Docmemo: Transforming recruitment for clinical trials through an innovative screening platform in the US and France,2025,2025-12-26,21,S5,,journal-article,7,Federica Cacciamani,Stanley Durrleman,https://doi.org/10.1002/alz70859_106552,yes,open/full
10.1002/alz70859_098331,Enhancing Trial Design for Atypical AD,2025,2025-12-25,21,S5,,journal-article,1,Paul S. Aisen,Paul S. Aisen,https://doi.org/10.1002/alz70859_098331,yes,open/full
10.1002/alz70859_103207,Efficacy of Solanezumab in Early Alzheimer’s Disease: A Systematic Review and Meta Analysis,2025,2025-12-25,21,S5,,journal-article,5,Youssef M. Seddeik,Youssef A. Ismail,https://doi.org/10.1002/alz70859_103207,yes,open/full
10.1002/alz70859_101133,Essential Role of α5‐GABAA Positive Allosteric Modulation in Cognitive Functions in a Mouse Model of Amyloid Deposition,2025,2025-12-25,21,S5,,journal-article,8,Jingxin Chen,Thomas D Prevot,https://doi.org/10.1002/alz70859_101133,yes,open/full
10.1002/alz70857_105261,Framing effects on physical effort avoidance in younger versus older adults,2025,2025-12-25,21,S3,,journal-article,6,Krithika Gilari,Bonnie M Scott,https://doi.org/10.1002/alz70857_105261,yes,open/full
10.1002/alz70858_103175,Satisfaction of Using Continuous Glucose Monitoring for Care Partner‐Assisted Diabetes Management for Older Chinese Americans with Mild ADRD,2025,2025-12-25,21,S4,,journal-article,7,Yaguang Zheng,Bei Wu,https://doi.org/10.1002/alz70858_103175,yes,open/full
10.1002/alz70858_102189,Exploring equine therapy for people with dementia in long‐term care homes,2025,2025-12-25,21,S4,,journal-article,10,Marie‐Lee Yous,Sharon Kaasalainen,https://doi.org/10.1002/alz70858_102189,yes,open/full
10.1002/alz70859_105486,Modulation of Brain‐Kidney Crosstalk by Olanzapine in Aluminum Chloride‐Induced Memory Impairment in Male Mice,2025,2025-12-26,21,S5,,journal-article,1,Lawrence D Adedayo,Lawrence D Adedayo,https://doi.org/10.1002/alz70859_105486,yes,open/full
10.1002/alz70857_100236,The MoCA ‐ Language (MoCA‐L): A brief screening tool for language disorders in neurodegenerative diseases,2025,2025-12-24,21,S3,,journal-article,5,Monica Lavoie,Robert Laforce,https://doi.org/10.1002/alz70857_100236,yes,open/full
10.1002/alz70858_100225,Knowledge mobilization for and with people with lived experience of dementia,2025,2025-12-25,21,S4,,journal-article,4,Jennifer Bethell,,https://doi.org/10.1002/alz70858_100225,yes,open/full
10.1002/alz70857_103447,Alzheimer's Disease (AD): Mini‐Mental State Exam (MMSE) Scores Before and After COVID‐19 Pandemic,2025,2025-12-25,21,S3,,journal-article,2,Caroline Komatsu,Ricardo S. Komatsu,https://doi.org/10.1002/alz70857_103447,yes,open/full
10.1002/alz70858_100327,"CONNECT 4
                    <i>APOE</i>
                    : A randomized study of phone versus videoconference delivery of
                    <i>APOE</i>
                    genotype disclosure in the Generation Study",2025,2025-12-24,21,S4,,journal-article,14,Angela R. Bradbury,Jessica B. Langbaum,https://doi.org/10.1002/alz70858_100327,yes,open/full
10.1002/alz70859_103765,Brain‐Wide Measurement of Antibody Therapeutic Biodistribution and Target Engagement,2025,2025-12-26,21,S5,,journal-article,6,Chase Redd,Damian G. Wheeler,https://doi.org/10.1002/alz70859_103765,yes,open/full
10.1002/alz70859_110767,Discussion of Perspectives on Various Innovative Statistical Methodologies for Alzheimer’s Disease Clinical Trials,2025,2025-12-26,21,S5,,journal-article,1,John Lawrence,John Lawrence,https://doi.org/10.1002/alz70859_110767,yes,open/full
10.1002/alz70858_100500,Passive digital markers (PDMs) for Early Detection of ADRD: A longitudinal approach,2025,2025-12-24,21,S4,,journal-article,4,Malaz Boustani,Andrew R Gonzalez,https://doi.org/10.1002/alz70858_100500,yes,open/full
10.1002/alz70858_104385,Racially and Ethnically Diverse Sexual and Gender Minority Dementia Caregivers: Findings from the Qcare Study,2025,2025-12-26,21,S4,,journal-article,4,Krystal R. Kittle,Mariana Pinto Alvarez,https://doi.org/10.1002/alz70858_104385,yes,open/full
10.1002/alz70858_107612,"Employment Status, Housing Stability, and Cognitive Health: Socioeconomic Determinants of Alzheimer's Disease and Dementia in Western and Eastern Africa",2025,2025-12-25,21,S4,,journal-article,26,Carolina Scaramutti,Azizi A Seixas,https://doi.org/10.1002/alz70858_107612,yes,open/full
10.1002/alz70859_106012,Innate immunity stimulation effects on biofluid/imaging biomarkers and cognition in a non‐human primate model of sporadic AD pathology,2025,2025-12-26,21,S5,,journal-article,13,Noor Salaymeh,Henrieta Scholtzova,https://doi.org/10.1002/alz70859_106012,yes,open/full
10.1002/alz70859_105359,Aβ12‐28P administration alleviates anxiety in an Alzheimer's disease mouse model,2025,2025-12-26,21,S5,,journal-article,15,Xiaoyi Yang,Shuo Chen,https://doi.org/10.1002/alz70859_105359,yes,open/full
10.1002/alz70859_098593,Glucose lowering treatment in high fat diet‐induced cognitive impairment indicates that cognitive deficits may be glucose independent,2025,2025-12-25,21,S5,,journal-article,14,Sarah E Elzinga,Eva L Feldman,https://doi.org/10.1002/alz70859_098593,yes,open/full
10.1002/alz70857_096671,Identifying Alzheimer's Disease by combining plasma biomarkers and cross‐cultural cognitive tests in an ethnically diverse mixed memory clinic cohort,2025,2025-12-24,21,S3,,journal-article,1,Daniel Kjaergaard,Daniel Kjaergaard,https://doi.org/10.1002/alz70857_096671,yes,open/full
10.1002/alz70857_107380,Correlation between Cognitive Impairment and Functional Disability in Elderly People After COVID‐19,2025,2025-12-26,21,S3,,journal-article,9,Fabiana Carla Matos da Cunha Cintra,Maria Aparecida Camargos Bicalho,https://doi.org/10.1002/alz70857_107380,yes,open/full
10.1002/alz70858_106927,Sex Differences in Cognitive Reserve: Findings from a Brief Questionnaire in Biologically Confirmed Alzheimer's Disease,2025,2025-12-25,21,S4,,journal-article,10,Marta Rodríguez‐Camacho,José Enrique Arriola‐Infante,https://doi.org/10.1002/alz70858_106927,yes,open/full
10.1002/alz70858_106383,“Understanding the impact of sensory loss on elders with cognitive impairment: A qualitative study of family carers’ views on implications for quality of life and care in India”,2025,2025-12-26,21,S4,,journal-article,5,Keerthana Umapathy,Nathan Congdon,https://doi.org/10.1002/alz70858_106383,yes,open/full
10.1002/alz70856_105546,"The utility of plasma
                    <i>p</i>
                    ‐tau217 in former American football players at risk for chronic traumatic encephalopathy",2025,2026-01-09,21,S2,,journal-article,28,Annalise E. Miner,Michael L Alosco,https://doi.org/10.1002/alz70856_105546,yes,open/full
10.1002/alz70857_105651,"Non‐amnesic preclinical traits in autosomal dominant Alzheimer's disease: Executive functions in
                    <i>APP</i>
                    <sub>V717I</sub>
                    Mexican carriers",2025,2025-12-25,21,S3,,journal-article,7,Angélica Zuno‐Reyes,Esmeralda Matute,https://doi.org/10.1002/alz70857_105651,yes,open/full
10.1002/alz70858_105900,Revisiting Asset‐Based Community Development for African Americans in Research: Long‐Term Impact of Community Engagement in Alzheimer's Disease Studies,2025,2025-12-26,21,S4,,journal-article,8,Nia C Norris,Gina Green‐Harris,https://doi.org/10.1002/alz70858_105900,yes,open/full
10.1002/alz70855_105172,Identification of candidate causal risk genes and pathways in Alzheimer's disease and Lewy body dementia,2025,2025-12-24,21,S1,,journal-article,13,Danielle M. Picarello,Alan E. Renton,https://doi.org/10.1002/alz70855_105172,yes,open/full
10.1002/alz70855_105602,Mapping neuroinflammation in Parkinson's brain with novel imaging biomarkers,2025,2025-12-24,21,S1,,journal-article,4,Avishek Roy,Amit Kumar,https://doi.org/10.1002/alz70855_105602,yes,open/full
10.1002/alz70855_103265,Modulating Glial Activity with Focused Ultrasound against Alzheimer's disease,2025,2025-12-23,21,S1,,journal-article,1,Sophie Morse,Sophie Morse,https://doi.org/10.1002/alz70855_103265,yes,open/full
10.1002/alz70855_099073,Sex differences in APP processing in human brains,2025,2025-12-23,21,S1,,journal-article,3,Sarah Bellaflor,Rebecca EK MacPherson,https://doi.org/10.1002/alz70855_099073,yes,open/full
10.1002/alz70855_103003,Alzheimer's Disease Pathogenesis Perturbs Specific Spatial Protein Isoforms,2025,2025-12-23,21,S1,,journal-article,5,Daniel B McClatchy,John R Yates,https://doi.org/10.1002/alz70855_103003,yes,open/full
10.1002/alz70855_099312,Investigating the interaction of APOE4 with TDP43 mislocalisation in driving neurodegeneration,2025,2025-12-23,21,S1,,journal-article,3,Antonio Rocco Fusciardi,Akshay Bhinge,https://doi.org/10.1002/alz70855_099312,yes,open/full
10.1002/alz70855_106574,Somatostatin interneuron inhibition as a strategy to restore excitation‐inhibition balance in Alzheimer's disease,2025,2025-12-24,21,S1,,journal-article,5,Moustafa Algamal,Brian J. Bacskai,https://doi.org/10.1002/alz70855_106574,yes,open/full
10.1002/alz70855_103257,Elucidating the Interaction Dynamics Between a Novel Terpolymer and Aβ42: Unlocking Therapeutic Potential for Alzheimer's Disease,2025,2025-12-23,21,S1,,journal-article,6,Sako Mirzaie,Xiao Yu Wu,https://doi.org/10.1002/alz70855_103257,yes,open/full
10.1002/alz70855_107645,Integrating Event‐Based and Network Diffusion Models to Predict Individual Tau Progression in Alzheimer's Disease,2025,2025-12-28,21,S1,,journal-article,6,Robin Sandell,Ashish Raj,https://doi.org/10.1002/alz70855_107645,yes,open/full
10.1002/alz70855_101638,Heterozygosity of lysosomal enzyme genes and Alzheimer's disease,2025,2025-12-23,21,S1,,journal-article,20,Mark Sands,John R Cirrito,https://doi.org/10.1002/alz70855_101638,yes,open/full
10.1002/alz70855_107044,Neutrophil inflammation metrics are associated with the risk of future dementia in large‐scale electronic health record data from hospital systems,2025,2025-12-24,21,S1,,journal-article,9,Mark He,Jaime Ramos Cejudo,https://doi.org/10.1002/alz70855_107044,yes,open/full
10.1002/alz70855_105939,Connexin‐50 role in spreading of polymorphic alpha‐synuclein in Synucleiopathy,2025,2025-12-24,21,S1,,journal-article,10,Nicha Puangmalai,Rakez Kayed,https://doi.org/10.1002/alz70855_105939,yes,open/full
10.1002/alz70855_107101,"Mitochondrial dysfunction and neuroinflammatory signaling in a humanized
                    <i>APP</i>
                    /
                    <i>APOE</i>
                    mouse model of Alzheimer's Disease risk",2025,2025-12-25,21,S1,,journal-article,2,Mikaila Ann Bantugan,Roberta Diaz Brinton,https://doi.org/10.1002/alz70855_107101,yes,open/full
10.1002/alz70855_099861,A Biochemical Analysis of LINC00298 RNA's and How It May Contribute to the Development of Alzheimer's Disease,2025,2025-12-23,21,S1,,journal-article,1,Rachel A Hellmann Whitaker,Rachel A Hellmann Whitaker,https://doi.org/10.1002/alz70855_099861,yes,open/full
10.1002/alz70855_101089,Single‐nuclei sequencing in ovariectomized rat hippocampus identifies estrogen‐sensitive brain cell sub‐populations and pathways,2025,2025-12-23,21,S1,,journal-article,4,John W. McLean,Roberta Diaz Brinton,https://doi.org/10.1002/alz70855_101089,yes,open/full
10.1002/alz70855_104281,Influence of PLEK Genetic Variants on Brain Glucose Metabolism,2025,2025-12-24,21,S1,,journal-article,8,Marco De Bastiani,Eduardo R. Zimmer,https://doi.org/10.1002/alz70855_104281,yes,open/full
10.1002/alz70855_103875,Assessing the Relationship of APOE SNPs and Dementia in Native Hawaiians and Pacific Islanders,2025,2025-12-24,21,S1,,journal-article,6,Justina P Tavana,Perry G Ridge,https://doi.org/10.1002/alz70855_103875,yes,open/full
10.1002/alz70855_100708,Integrating SNP Dimensionality Reduction and Bootstrapped k‐NN Imputation for Cognitive Function Prediction in AD‐BXD Mice,2025,2025-12-23,21,S1,,journal-article,9,Doyeong Hwang,Kristen MS O'Connell,https://doi.org/10.1002/alz70855_100708,yes,open/full
10.1002/alz70855_107340,Herpes simplex virus type 1 DNA is associated with changes in MRI outcomes in an AD‐dependent pattern,2025,2025-12-25,21,S1,,journal-article,16,Ali Gulhan,,https://doi.org/10.1002/alz70855_107340,yes,open/full
10.1002/alz70855_104411,Thalamus has the highest density of neurescent among human brain regions,2025,2025-12-24,21,S1,,journal-article,3,Shiva Kazempour Dehkordi,Miranda E. Orr,https://doi.org/10.1002/alz70855_104411,yes,open/full
10.1002/alz70855_106578,Investigating the effects of complement loci CFH and ARMS2/HTRA1 on Alzheimer Disease,2025,2025-12-24,21,S1,,journal-article,26,Noel C. Moore,Jonathan L Haines,https://doi.org/10.1002/alz70855_106578,yes,open/full
10.1002/alz70855_099139,"Locus coeruleus structural integrity relates to cortical amyloid and tau pathology
                    <i>in vivo</i>",2025,2025-12-23,21,S1,,journal-article,11,Alfie Wearn,,https://doi.org/10.1002/alz70855_099139,yes,open/full
10.1002/alz70860_105004,Hippocampal vascularization is associated with greater efficiency during a remote real world wayfinding training in older adults,2025,2025-12-23,21,S6,,journal-article,25,Jonas Marquardt,Nadine Diersch,https://doi.org/10.1002/alz70860_105004,yes,open/full
10.1002/alz70860_098142,Interplay between sleep and exercise in older adults at increased risk of Alzheimer disease and related dementias,2025,2025-12-23,21,S6,,journal-article,10,Connor Snow,Marc J Poulin,https://doi.org/10.1002/alz70860_098142,yes,open/full
10.1002/alz70860_098748,Associations of Adherence to a Healthy Sleep Pattern with the Dementia Risk in the UK Biobank,2025,2025-12-23,21,S6,,journal-article,3,Tao Wei,Yi Tang,https://doi.org/10.1002/alz70860_098748,yes,open/full
10.1002/alz70860_106744,IPAT Study Enrollment via the Electronic Health Record “MyChart”,2025,2025-12-23,21,S6,,journal-article,7,Jordan Zaenglein,Rong Zhang,https://doi.org/10.1002/alz70860_106744,yes,open/full
10.1002/alz70860_102209,"Alzheimer's Disease Diagnostic Paradox; New Biomarkers and Disease‐Modifying Therapies, but the Diagnosis is Still Delayed. A Real‐World Survey in Buenos Aires",2025,2025-12-23,21,S6,,journal-article,8,Julian Fernandez Boccazzi,Santiago O'Neill,https://doi.org/10.1002/alz70860_102209,yes,open/full
10.1002/alz70860_097995,Associations of the LIfestyle for BRAin health index with Cognitive Resilience to neuropathology,2025,2025-12-23,21,S6,,journal-article,8,Maude Wagner,Melissa Lamar,https://doi.org/10.1002/alz70860_097995,yes,open/full
10.1002/alz70861_109030,Monocyte Chemoattractant Protein‐1 and its role in Alzheimer’s Disease: A Longitudinal Study,2025,2025-12-23,21,S7,,journal-article,3,Jaipal Virdi,Daniel H Silverman,https://doi.org/10.1002/alz70861_109030,yes,open/full
10.1002/alz70862_110200,Rational and design of PREDICTOM MRI protocol,2025,2025-12-23,21,S8,,journal-article,16,Ana Bea Solana Sanchez,Suchandrima Banerjee,https://doi.org/10.1002/alz70862_110200,yes,open/full
10.1002/alz70862_110101,Lifespan Changes in Functional Brain Networks: A Study Using fMRI from Three Human Connectome Project Studies and Alzheimers Disease Neuroimaging Initiative,2025,2025-12-23,21,S8,,journal-article,15,Yaotian Wang,Tingting Zhang,https://doi.org/10.1002/alz70862_110101,yes,open/full
10.1002/alz70861_108600,Smart Ambient Bright Light in Nursing Homes: Impact on Individual Light Exposure and Dementia‐related Symptoms,2025,2025-12-23,21,S7,,journal-article,4,Ying‐Ling Jao,Julian Wang,https://doi.org/10.1002/alz70861_108600,yes,open/full
10.1002/alz70861_109002,Spatial Proteomics Reveals Alzheimer’s Disease–Specific Human Microglial States,2025,2025-12-23,21,S7,,journal-article,1,Bryan Cannon,Bryan Cannon,https://doi.org/10.1002/alz70861_109002,yes,open/full
10.1002/alz70861_108230,Identifying abnormal brain atrophy in Alzheimer’s Disease using deep learning‐based MRI,2025,2025-12-23,21,S7,,journal-article,5,Linh N. N. Le,Audrey P. Fan,https://doi.org/10.1002/alz70861_108230,yes,open/full
10.1002/alz70861_108812,Reliability and responsiveness of social connection in long‐term care home residents (SONNET) scale,2025,2025-12-23,21,S7,,journal-article,4,Neha Dewan,Andrew Sommerlad,https://doi.org/10.1002/alz70861_108812,yes,open/full
10.1002/alz70861_108645,Low Serum Albumin Predicts Accelerated Cognitive Decline in Older Adults with Type 2 Diabetes: Effects of APOE4 Genotype,2025,2025-12-23,21,S7,,journal-article,12,Hanadi Shamrok,Michal S Beeri,https://doi.org/10.1002/alz70861_108645,yes,open/full
10.1002/alz70861_108815,The interactive influence of cortical amyloid levels and apathy symptoms on Digital Clock Test performance,2025,2025-12-23,21,S7,,journal-article,15,Natalie R Scher,Catherine E Munro,https://doi.org/10.1002/alz70861_108815,yes,open/full
10.1002/alz70861_108526,Novel MTBR‐specific immunoassays MTBR‐1 and MTBR‐pTau262 for assessment of tau pathology in Alzheimer's disease,2025,2025-12-23,21,S7,,journal-article,9,Fernando Gonzalez‐Ortiz,Kaj Blennow,https://doi.org/10.1002/alz70861_108526,yes,open/full
10.1002/alz70860_102085,Trajectory of cardiometabolic disease‐related hospitalizations before and after dementia diagnosis,2025,2025-12-23,21,S6,,journal-article,1,Sakura Sakakibara,Sakura Sakakibara,https://doi.org/10.1002/alz70860_102085,yes,open/full
